scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
"December 06, 2020",Actualizat în 20.11.2020,47.500,Iasi,Galata ,Detached,Unfurnished,2,Parter,3,55 mp,2019
"December 06, 2020",Actualizat ieri,58.000,Iasi,Bucium ,Detached,Furnished,2,3,5,54 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,48.000,Iasi,Alexandru cel Bun ,Detached,Furnished,2,Parter,4,35 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat în 25.11.2020,99.999,Iasi,Tatarasi ,Semi_detached,Furnished,2,1,5,55 mp,2015
"December 06, 2020",Actualizat în 30.11.2020,77.500,Iasi,Mircea cel Batrân ,Detached,Furnished,3,1,10,70 mp,1976
"December 06, 2020",Actualizat în 30.11.2020,72.000,Iasi,Frumoasa ,Detached,Furnished,2,1,4,61 mp,1988
"December 06, 2020",Actualizat în 30.11.2020,45.000,Iasi,Frumoasa ,Detached,Furnished,3,2,3,60 mp,2015
"December 06, 2020",Introdus: Ieri,63.720,Iasi,Tatarasi ,Detached,Unfurnished,2,2,9,65.55 mp,2021 (in constructie)
"December 06, 2020",Introdus: Ieri,42.500,Iasi,Dacia ,Semi_detached,N/A,2,4,4,42 mp,1980
"December 06, 2020",Actualizat în 30.11.2020,95.000,Iasi,Pacurari ,Detached,Furnished,3,1,4,80 mp,1988
"December 06, 2020",Actualizat în 05.11.2019,N/A,Iasi,Copou ,Detached,N/A,2,Parter,10,61.11 mp,2019
"December 06, 2020",Introdus: Ieri,83.600,Iasi,Copou ,Semi_detached,Unfurnished,2,3,4,46.8 mp,2020 (finalizata)
"December 06, 2020",Introdus: Ieri,73.600,Iasi,Copou ,Non_detached,Unfurnished,2,Parter,4,36.8 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 24.11.2020,N/A,Iasi,Copou ,Detached,N/A,1,5,10,40.8 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.11.2020,27.500,Iasi,Nicolina ,Detached,Furnished,1,4,4,25 mp,1982
"December 06, 2020",Actualizat în 21.10.2020,314.389,Iasi,Frumoasa ,House,N/A,3,4,4,65 mp,1985
"December 06, 2020",Actualizat în 16.10.2020,60.000,Iasi,Tudor Vladimirescu ,Detached,Furnished,1,7,11,37 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 11.11.2020,84.500,Iasi,Podu Ros ,Detached,Furnished,3,6,10,73 mp,1972
"December 06, 2020",Actualizat în 03.12.2020,55.250,Iasi,Nicolina ,Detached,N/A,2,Etaj 3,N/A,43 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 01.10.2020,77.000,Iasi,Dacia ,Detached,N/A,3,1,10,72 mp,1983
"December 06, 2020",Actualizat în 25.11.2020,58.000,Iasi,Tatarasi ,Detached,Furnished,3,3,4,60 mp,1981
"December 06, 2020",Actualizat în 30.11.2020,30.000,Iasi,Bucium ,Detached,N/A,1,Parter,3,32 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,75.378,Iasi,Metalurgie ,Detached,N/A,2,4,8,68 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 01.12.2020,56.590,Iasi,Copou ,Detached,N/A,2,1,4,56.59 mp,2020
"December 06, 2020",Actualizat în 01.12.2020,54.000,Iasi,Tatarasi ,Detached,N/A,2,Parter,4,46 mp,1968
"December 06, 2020",Actualizat în 04.12.2020,42.500,Iasi,Baza 3 ,Detached,N/A,1,2,5,39.1 mp,2019
"December 06, 2020",Actualizat în 01.12.2020,65.639,Iasi,Nicolina ,Detached,N/A,2,1,15,60 mp,2021
"December 06, 2020",Actualizat în 09.10.2020,65.000,Iasi,Tatarasi ,Detached,N/A,3,1,4,65 mp,1970
"December 06, 2020",Actualizat în 14.11.2020,87.000,Iasi,Pacurari ,Detached,N/A,3,2,3,57 mp,2018
"December 06, 2020",Actualizat în 13.11.2020,36.000,Iasi,Cug ,Detached,Furnished,1,Parter,N/A,35 mp,2017
"December 06, 2020",Actualizat în 24.11.2020,99.000,Iasi,Copou ,Detached,Unfurnished,3,3,10,90 mp,2022 (in constructie)
"December 06, 2020",Actualizat în 26.11.2020,55.000,Iasi,Galata ,Detached,Furnished,2,Parter,3,45 mp,2017
"December 06, 2020",Actualizat ieri,35.500,Iasi,Bucium ,Detached,Furnished,1,2,5,31 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,60.450,Iasi,Central ,House,N/A,2,1,12,39 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.11.2020,42.000,Iasi,Popas Pacurari ,Semi_detached,N/A,2,2,4,51 mp,2020
"December 06, 2020",Actualizat în 25.11.2020,42.900,Iasi,Tatarasi ,Detached,Furnished,1,2,4,30 mp,2017
"December 06, 2020",Actualizat ieri,78.500,Iasi,Centru Civic ,House,Furnished,2,3,9,39 mp,2017
"December 06, 2020",Actualizat în 24.11.2020,61.500,Iasi,Mircea cel Batrân ,Detached,Unfurnished,3,Etaj 2,N/A,60 mp,N/A
"December 06, 2020",Actualizat în 19.11.2020,61.500,Iasi,Bucium ,Detached,Furnished,2,2,5,60 mp,2014
"December 06, 2020",Actualizat în 02.12.2020,48.000,Iasi,Bucium ,Detached,N/A,2,Parter,2,49 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,84.900,Iasi,Bucium ,Detached,Unfurnished,2,Parter,3,70 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 17.11.2020,44.000,Iasi,Bucium ,Semi_detached,Unfurnished,2,1,4,50 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 30.07.2020,47.500,Iasi,Galata ,Detached,Unfurnished,2,2,3,55 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 02.11.2020,55.000,Iasi,Tatarasi ,Semi_detached,Furnished,2,Parter,8,47 mp,2017
"December 06, 2020",Actualizat în 30.11.2020,60.000,Iasi,Galata ,Detached,Furnished,2,2,5,54 mp,2019
"December 06, 2020",Actualizat în 04.11.2020,55.000,Iasi,Canta ,Detached,N/A,3,Etaj 4,N/A,65 mp,N/A
"December 06, 2020",Actualizat în 26.11.2020,46.000,Iasi,Pacurari ,Detached,N/A,2,1,4,48.4 mp,2019
"December 06, 2020",Actualizat în 25.03.2020,53.100,Iasi,Nicolina ,Semi_detached,N/A,3,Parter,2,53 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 17.06.2020,54.600,Iasi,Galata ,Detached,Furnished,2,1,4,58 mp,N/A
"December 06, 2020",Actualizat în 04.12.2020,49.000,Iasi,Bucium ,Detached,N/A,2,1,2,53 mp,2020
"December 06, 2020",Actualizat în 24.11.2020,67.000,Iasi,Tatarasi ,Semi_detached,Furnished,2,1,12,55.1 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,47.465,Iasi,Metalurgie ,Detached,N/A,1,2,8,43 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 14.08.2020,51.500,Iasi,Galata ,Detached,N/A,2,1,3,60 mp,2020
"December 06, 2020",Actualizat în 30.10.2020,85.000,Iasi,Tatarasi ,Detached,Furnished,3,3,8,80 mp,2009
"December 06, 2020",Actualizat în 25.11.2020,69.000,Iasi,Central ,House,N/A,2,1,5,46 mp,2019
"December 06, 2020",Actualizat ieri,58.000,Iasi,Tatarasi ,Detached,N/A,2,8,8,64 mp,1992
"December 06, 2020",Actualizat în 04.12.2020,88.000,Iasi,Copou ,Semi_detached,Unfurnished,2,2,4,54 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,60.000,Iasi,Copou ,Detached,Furnished,2,5,10,65 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 28.11.2020,62.000,Iasi,Dacia ,Detached,Furnished,3,4,4,64 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat în 24.11.2020,72.000,Iasi,Moara de Vânt ,Detached,Unfurnished,2,Etaj 1,N/A,61 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,72.000,Iasi,Podul de Fier ,Detached,N/A,2,Parter,3,58 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.09.2020,110.000,Iasi,Copou ,Detached,Unfurnished,3,1,10,88 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,70.092,Iasi,Metalurgie ,Detached,N/A,2,3,8,63 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,71.000,Iasi,Bucium ,Detached,Unfurnished,2,1,3,62 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,58.500,Iasi,Pacurari ,Semi_detached,Furnished,2,3,4,44 mp,1978
"December 06, 2020",Actualizat în 04.12.2020,47.500,Iasi,Bucium ,Detached,Unfurnished,1,2,3,37 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 27.10.2020,52.000,Iasi,Alexandru cel Bun ,Detached,Furnished,2,9,10,54 mp,1977
"December 06, 2020",Actualizat în 25.11.2020,52.000,Iasi,Podu Ros ,Semi_detached,N/A,2,3,4,52 mp,1970
"December 06, 2020",Actualizat în 25.11.2020,50.000,Iasi,Mircea cel Batrân ,Detached,Furnished,2,Parter,4,48 mp,1977
"December 06, 2020",Actualizat ieri,68.000,Iasi,Tudor Vladimirescu ,Detached,N/A,2,1,13,49 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,69.500,Iasi,Bucium ,Detached,Furnished,3,1,5,68 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 14.08.2020,56.000,Iasi,Podu Ros ,Semi_detached,Furnished,3,2,4,65 mp,1968
"December 06, 2020",Actualizat în 25.11.2020,122.500,Iasi,Central ,House,N/A,3,1,5,68 mp,2019
"December 06, 2020",Actualizat în 24.11.2020,122.500,Iasi,Central ,House,N/A,3,2,5,68 mp,2019
"December 06, 2020",Actualizat în 03.12.2020,50.810,Iasi,Copou ,Semi_detached,N/A,2,2,6,51 mp,2020
"December 06, 2020",Actualizat ieri,69.000,Iasi,Tatarasi ,House,N/A,2,Parter,6,46 mp,2019
"December 06, 2020",Actualizat în 26.11.2020,65.500,Iasi,Bucium ,Detached,Furnished,2,1,2,54.04 mp,2019
"December 06, 2020",Actualizat în 13.11.2020,55.000,Iasi,Moara de Vânt ,Detached,N/A,1,Parter,3,39 mp,N/A
"December 06, 2020",Actualizat în 04.12.2020,78.800,Iasi,Copou ,Non_detached,Unfurnished,2,Parter,5,39 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 20.11.2020,62.000,Iasi,Bularga ,Semi_detached,Furnished,2,Parter,4,44 mp,1979
"December 06, 2020",Actualizat în 02.12.2020,141.700,Iasi,Centru Civic ,Detached,Unfurnished,3,3,5,70.76 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 26.11.2020,60.500,Iasi,Bucium ,Detached,N/A,2,2,3,62 mp,2019
"December 06, 2020",Actualizat în 10.11.2020,69.000,Iasi,Cug ,Detached,N/A,3,Etaj 4,N/A,68 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 16.11.2020,59.900,Iasi,Copou ,Semi_detached,Furnished,1,1,4,28 mp,2010
"December 06, 2020",Actualizat în 08.07.2020,37.925,Iasi,Frumoasa ,Detached,Unfurnished,1,2,15,39 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 19.11.2020,73.000,Iasi,Pacurari ,Detached,Unfurnished,3,2,3,73 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,64.500,Iasi,Pacurari ,Detached,N/A,2,3,10,54 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.07.2020,62.900,Iasi,Nicolina ,Semi_detached,Furnished,2,6,7,53 mp,2020
"December 06, 2020",Actualizat în 01.11.2020,72.500,Iasi,Oancea ,Detached,Unfurnished,3,4,4,75 mp,1984
"December 06, 2020",Actualizat în 04.11.2020,55.000,Iasi,Pacurari ,Detached,Furnished,2,3,7,45 mp,2018
"December 06, 2020",Actualizat în 21.11.2020,75.000,Iasi,Moara de foc ,Detached,N/A,2,1,8,61 mp,1987
"December 06, 2020",Actualizat în 04.12.2020,106.400,Iasi,Nicolina ,Detached,Unfurnished,3,8,10,83 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 24.11.2020,123.000,Iasi,Moara de Vânt ,Semi_detached,Furnished,2,2,3,81 mp,2017
"December 06, 2020",Actualizat în 05.11.2019,80.400,Iasi,Copou ,Detached,Unfurnished,2,3,10,63.37 mp,2019
"December 06, 2020",Actualizat în 16.11.2020,67.000,Iasi,Tatarasi ,Detached,N/A,3,1,4,65 mp,1972
"December 06, 2020",Actualizat ieri,63.000,Iasi,Gara ,Detached,N/A,2,3,8,45 mp,2020
"December 06, 2020",Actualizat în 29.10.2020,75.000,Iasi,Popas Pacurari ,Detached,Furnished,4,1,2,117 mp,2010
"December 06, 2020",Actualizat ieri,150.000,Iasi,Podul de Fier ,Detached,Unfurnished,3,1,2,100 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.10.2020,51.000,Iasi,Podu Ros ,Non_detached,Unfurnished,2,2,4,50 mp,1966
"December 06, 2020",Actualizat în 21.11.2020,89.000,Iasi,Copou ,House,Furnished,2,Parter,5,50 mp,2010
"December 06, 2020",Actualizat ieri,65.000,Iasi,Bucium ,Non_detached,Furnished,2,Parter,2,40 mp,2019
"December 06, 2020",Actualizat în 04.12.2020,46.000,Iasi,Popas Pacurari ,Detached,N/A,2,1,3,49 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,64.000,Iasi,Pacurari ,Detached,Furnished,2,Demisol,10,45 mp,2018
"December 06, 2020",Actualizat în 02.12.2020,32.500,Iasi,Cug ,Detached,N/A,1,7,11,33 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 16.11.2020,32.000,Iasi,Nicolina ,House,N/A,2,Parter,3,37 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,113.500,Iasi,Copou ,Detached,N/A,2,2,5,63 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 26.11.2020,59.999,Iasi,Copou ,Semi_detached,Furnished,2,4,4,43 mp,Între 1941 ºi 1977
"December 06, 2020",Actualizat în 03.12.2020,96.800,Iasi,Central ,Semi_detached,N/A,2,1,2,48 mp,2020
"December 06, 2020",Actualizat în 01.12.2020,43.500,Iasi,Dancu ,Detached,N/A,2,3,3,50 mp,2020
"December 06, 2020",Actualizat în 09.10.2020,99.500,Iasi,Târgu Cucu ,Detached,N/A,3,2,4,70 mp,1985
"December 06, 2020",Actualizat în 30.10.2020,56.000,Iasi,Galata ,Detached,Furnished,2,Parter,4,50 mp,1980
"December 06, 2020",Actualizat în 24.11.2020,75.000,Iasi,Tatarasi ,Detached,Furnished,2,Parter,3,60 mp,2015
"December 06, 2020",Actualizat în 25.11.2020,52.500,Iasi,Bularga ,Semi_detached,N/A,3,3,4,52 mp,1977
"December 06, 2020",Actualizat în 04.12.2020,50.000,Iasi,Tatarasi ,Detached,Furnished,2,3,10,48 mp,1970
"December 06, 2020",Actualizat în 13.11.2020,60.500,Iasi,Moara de Vânt ,House,N/A,2,2,3,54 mp,N/A
"December 06, 2020",Actualizat în 13.11.2020,69.500,Iasi,Podul de Fier ,Detached,Furnished,2,Parter,4,60 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat în 27.11.2020,78.400,Iasi,Copou ,Semi_detached,Unfurnished,2,2,5,41 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,79.000,Iasi,Copou ,Semi_detached,Unfurnished,2,Parter,4,39 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 19.11.2020,39.000,Iasi,Frumoasa ,Detached,Furnished,1,2,4,30 mp,1986
"December 06, 2020",Actualizat în 18.11.2020,101.850,Iasi,Tatarasi ,Detached,N/A,3,1,9,111.75 mp,2020 (proiect)
"December 06, 2020",Actualizat în 03.12.2020,58.000,Iasi,Tatarasi ,Detached,Furnished,2,Parter,3,48 mp,1968
"December 06, 2020",Actualizat în 24.11.2020,83.500,Iasi,Independentei ,Detached,N/A,2,6,10,59 mp,1975
"December 06, 2020",Actualizat în 21.11.2020,68.100,Iasi,Copou ,House,N/A,2,Parter,11,61.88 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.07.2020,42.500,Iasi,Pacurari ,House,Unfurnished,2,2,4,51 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 24.11.2020,55.000,Iasi,Baza 3 ,Detached,Furnished,1,3,5,43 mp,N/A
"December 06, 2020",Actualizat în 04.12.2020,64.000,Iasi,Tatarasi ,Detached,Unfurnished,2,2,9,66 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 16.11.2020,70.000,Iasi,Nicolina ,House,N/A,3,1,3,70 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,70.000,Iasi,Alexandru cel Bun ,Detached,Furnished,3,7,10,69 mp,N/A
"December 06, 2020",Actualizat în 21.11.2020,43.500,Iasi,Nicolina ,Detached,N/A,1,11,11,32 mp,2019
"December 06, 2020",Actualizat în 18.11.2020,54.000,Iasi,Alexandru cel Bun ,Detached,Furnished,2,9,10,57 mp,1977
"December 06, 2020",Actualizat în 03.12.2020,87.450,Iasi,Centru Civic ,Semi_detached,N/A,2,2,9,53 mp,2020
"December 06, 2020",Actualizat în 04.12.2020,70.000,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,4,9,66 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 26.11.2020,67.000,Iasi,Tudor Vladimirescu ,Detached,N/A,2,3,13,46 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 30.11.2020,96.200,Iasi,Copou ,House,Furnished,2,1,5,39 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,86.130,Iasi,Gara ,Semi_detached,Furnished,2,1,8,59 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.11.2020,70.500,Iasi,Copou ,Semi_detached,N/A,2,2,5,58 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,63.000,Iasi,Tatarasi ,Detached,Unfurnished,2,3,9,65 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 23.11.2020,100.000,Iasi,Centru Civic ,Detached,Furnished,2,2,10,50 mp,1978
"December 06, 2020",Actualizat în 20.11.2020,47.500,Iasi,Bucium ,Detached,Unfurnished,1,1,3,36 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,67.000,Iasi,Copou ,Detached,N/A,2,1,11,64 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,58.500,Iasi,Tatarasi ,Semi_detached,Furnished,2,4,5,54 mp,2011
"December 06, 2020",Actualizat în 03.12.2020,61.500,Iasi,Tatarasi ,Detached,Furnished,1,3,10,34 mp,2018
"December 06, 2020",Actualizat în 04.12.2020,36.750,Iasi,Pacurari ,Detached,N/A,1,1,3,37 mp,2020
"December 06, 2020",Actualizat în 21.11.2020,92.400,Iasi,Central ,House,N/A,2,1,5,42 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,65.100,Iasi,Semicentral ,Detached,Furnished,2,1,11,60 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 23.11.2020,60.680,Iasi,Pacurari ,Detached,N/A,2,1,3,61 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,77.500,Iasi,Mircea cel Batrân ,Detached,Furnished,3,1,10,67 mp,1976
"December 06, 2020",Actualizat în 25.11.2020,69.500,Iasi,Central ,Detached,Furnished,2,Parter,4,54 mp,1980
"December 06, 2020",Actualizat în 21.11.2020,54.600,Iasi,Pacurari ,Detached,N/A,2,Parter,4,52.85 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 20.11.2020,52.000,Iasi,Baza 3 ,Detached,Furnished,1,1,5,44 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,60.000,Iasi,Dacia ,Semi_detached,Furnished,2,Parter,4,52 mp,1982
"December 06, 2020",Actualizat în 16.11.2020,48.500,Iasi,Nicolina ,Semi_detached,N/A,2,1,3,55 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,45.650,Iasi,Copou ,Semi_detached,Unfurnished,2,2,10,50 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,49.500,Iasi,Pacurari ,Detached,N/A,2,2,3,50 mp,2020
"December 06, 2020",Actualizat în 01.12.2020,42.800,Iasi,Bucium ,Detached,N/A,2,1,3,43 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.09.2020,61.200,Iasi,Cug ,Detached,Furnished,3,3,3,72 mp,2018
"December 06, 2020",Actualizat în 24.11.2020,68.000,Iasi,Tatarasi ,Detached,Furnished,2,1,8,55.2 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,77.500,Iasi,Copou ,House,Furnished,2,4,5,50 mp,2019
"December 06, 2020",Actualizat în 25.11.2020,75.500,Iasi,Tatarasi ,Detached,Furnished,2,2,5,55 mp,2017
"December 06, 2020",Actualizat în 29.10.2020,69.900,Iasi,Canta ,Detached,N/A,2,3,4,58 mp,1982
"December 06, 2020",Actualizat în 26.11.2020,86.500,Iasi,Central ,Detached,Furnished,2,2,4,52 mp,1982
"December 06, 2020",Actualizat în 03.12.2020,59.400,Iasi,Central ,Semi_detached,N/A,1,2,9,36 mp,2020
"December 06, 2020",Actualizat în 18.11.2020,60.000,Iasi,Tudor Vladimirescu ,Semi_detached,Furnished,1,1,4,35 mp,2010
"December 06, 2020",Actualizat în 23.11.2020,50.000,Iasi,Moara de Vânt ,Detached,Furnished,1,1,4,36 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,73.000,Iasi,Alexandru cel Bun ,Semi_detached,N/A,3,8,8,64 mp,2014
"December 06, 2020",Actualizat în 21.11.2020,49.400,Iasi,Bucium ,Detached,N/A,2,1,2,48.25 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,63.200,Iasi,Central ,House,N/A,2,3,8,40 mp,2022 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,60.000,Iasi,Popas Pacurari ,Detached,Unfurnished,3,Parter,1,60 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,41.300,Iasi,Bucium ,House,Furnished,2,1,5,41.3 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,51.000,Iasi,Central ,Detached,N/A,2,1,4,53 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 16.11.2020,50.000,Iasi,Nicolina ,House,N/A,2,3,3,41 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,70.000,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,2,9,76 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 25.11.2020,55.000,Iasi,Tatarasi ,Studio,N/A,2,Parter,4,49 mp,1970
"December 06, 2020",Actualizat în 11.11.2020,32.000,Iasi,Independentei ,Semi_detached,Furnished,1,Demisol,4,25 mp,1990
"December 06, 2020",Actualizat în 24.03.2020,51.600,Iasi,Nicolina ,Detached,N/A,2,Parter,2,51 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,55.300,Iasi,Cug ,Detached,N/A,2,2,3,60 mp,2019
"December 06, 2020",Actualizat în 29.10.2020,46.500,Iasi,Tatarasi ,Semi_detached,N/A,2,Parter,4,50 mp,1967
"December 06, 2020",Actualizat în 02.12.2020,41.000,Iasi,Nicolina ,Detached,Unfurnished,1,Parter,4,34 mp,1985
"December 06, 2020",Actualizat în 24.11.2020,85.000,Iasi,Bucsinescu ,Detached,Furnished,3,Etaj 3,N/A,60 mp,2015
"December 06, 2020",Actualizat în 21.11.2020,44.600,Iasi,Popas Pacurari ,Detached,N/A,2,1,3,53 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,46.500,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,2,9,41.05 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,67.280,Iasi,Gara ,Detached,Furnished,1,4,8,46 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,55.300,Iasi,Pacurari ,Detached,N/A,2,3,3,53 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,66.000,Iasi,Nicolina ,House,N/A,3,1,3,67 mp,2019
"December 06, 2020",Actualizat în 26.11.2020,34.000,Iasi,Tatarasi ,Detached,Furnished,1,4,4,36 mp,1982
"December 06, 2020",Actualizat în 03.12.2020,48.000,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,2,1,2,54 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 16.11.2020,62.700,Iasi,Copou ,Detached,N/A,2,2,10,59 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 17.11.2020,73.000,Iasi,Copou ,Detached,Furnished,1,Parter,5,46 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.11.2020,32.000,Iasi,Popas Pacurari ,Detached,N/A,1,1,4,38 mp,2020
"December 06, 2020",Actualizat în 23.10.2020,70.000,Iasi,Galata ,House,Furnished,3,Etaj 1,N/A,72 mp,1978
"December 06, 2020",Actualizat în 09.10.2020,42.000,Iasi,Podul de Fier ,Semi_detached,N/A,1,1,2,30 mp,2017
"December 06, 2020",Actualizat azi,59.950,Iasi,Copou ,Semi_detached,N/A,2,2,10,64.5 mp,2020
"December 06, 2020",Actualizat în 21.11.2020,60.050,Iasi,Copou ,House,N/A,2,1,10,64.5 mp,2019
"December 06, 2020",Actualizat în 27.10.2020,64.500,Iasi,Copou ,Semi_detached,N/A,2,1,10,79.2 mp,2020
"December 06, 2020",Actualizat în 23.11.2020,130.000,Iasi,Frumoasa ,Semi_detached,Furnished,3,1,1,105 mp,2017
"December 06, 2020",Actualizat în 27.11.2020,60.500,Iasi,Popas Pacurari ,Detached,Furnished,2,2,5,67 mp,2020
"December 06, 2020",Actualizat ieri,65.000,Iasi,Canta ,Detached,Furnished,3,Parter,4,70 mp,1982
"December 06, 2020",Actualizat în 02.11.2020,74.900,Iasi,Tatarasi ,Detached,N/A,2,Parter,3,50 mp,2019
"December 06, 2020",Actualizat în 04.12.2020,37.000,Iasi,Cug ,Detached,Furnished,1,1,3,34 mp,2016
"December 06, 2020",Actualizat în 21.11.2020,66.800,Iasi,Copou ,Detached,N/A,2,1,11,60 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.11.2020,67.000,Iasi,Copou ,Detached,Unfurnished,2,4,10,64 mp,2020 (in constructie)
