productId,size,locationId,productType,furnishType,floorNumber,numberOfFloors,yearOfConstruction,numberOfRooms
a6fbecae-1ebc-48c1-b39b-0a1f61b116fc,72,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,NULL,10,10,2009,2
739f199d-6cf1-41f4-834f-14eac235099a,61.51,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,NULL,NULL,NULL,2020,2
7d3852f4-a4b3-4cd1-9c85-31c8aa81fc6c,63.48,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,FURNISHED,4,4,1963,3
9d35e6da-4925-46d0-95f1-5f8002771201,35,04fcf964-9c4f-469c-9ce9-dee457fa9434,SEMI_DETACHED,UNFURNISHED,3,3,2020,2
ab05874a-ce22-496d-bcf2-7e6ada640a6c,61,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,4,4,1967,3
415727fa-30dd-4203-84c8-6e865e5a34dc,73,b2289cba-2303-49c4-be84-49b0d112efb3,DETACHED,FURNISHED,10,10,NULL,3
a6f138ad-e4c8-4820-9523-2791d1b69f3f,30,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,3,3,2020,1
28f94e06-407a-4255-87e1-dd5441fe1a9d,58,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,FURNISHED,4,4,1945,2
f8225982-71f9-410c-9560-989700398583,50,64b99b16-d8db-403f-9076-7bff8e170bae,DETACHED,UNFURNISHED,2,2,2021,2
a3273af5-c8e8-4586-976c-7067d2fa48de,79,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,FURNISHED,4,4,1984,3
be64df3d-1484-4346-969c-9012debc5285,73.23,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,5,5,2021,3
4ea0b265-5418-4a27-b9a0-a7952f34f43b,60,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,FURNISHED,4,4,2017,2
d0f471c2-22ef-47a8-8ceb-1db5a64ba625,63,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,FURNISHED,6,6,1961,3
3f0418a7-b26c-42c5-97f8-abed8610ca8e,52,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,UNFURNISHED,4,4,1977,2
a738c9e6-a6cf-4f67-be76-3a635c4d275d,40,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,3,3,2020,2
c40c5dd7-0975-4d2b-9343-e829e4a3d11d,46,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,NULL,6,6,2020,2
067f61e9-d458-4971-a06c-8d0f6e072124,54,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,5,5,2017,2
ca60bd7e-948f-40b5-81ea-b2bd50c9f262,95,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,NULL,8,8,1986,3
974bff77-7393-4da7-940c-66b4af64c8a0,44,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,FURNISHED,9,9,1980,2
0e9ced12-99d8-460f-be7f-491cca90d129,50,cfae3aa6-113d-4ace-87ff-6222850f8399,DETACHED,FURNISHED,3,3,NULL,2
e0f73f0b-6389-45fa-8915-135f916a6512,48,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,UNFURNISHED,8,8,2020,2
dea5127b-5b34-47a7-b30f-3cdd877314a0,58,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,6,6,NULL,2
e31c88f6-62db-4d87-9a8d-395b36a27834,63,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,3,3,2020,3
99c1b20f-e31e-4db4-bbe7-48ca61c46efd,83,64b99b16-d8db-403f-9076-7bff8e170bae,DETACHED,FURNISHED,13,13,2018,2
7a03087f-1e5d-4f20-9702-989716fc4c5f,38,64b99b16-d8db-403f-9076-7bff8e170bae,HOUSE,NULL,5,5,2020,2
4ad89b20-d183-42d5-8d28-2028f97e9f98,40,b49b52b2-e544-4678-a29d-34bc5e5eed75,DETACHED,FURNISHED,10,10,1977,2
10bcbe85-9b9b-416a-a556-6105917ea249,40,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,8,8,1990,1
5e4edea5-9c97-4293-a091-58945763759c,57,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,NULL,4,4,1986,2
a728665e-559a-4afb-ba0d-902eae23db2f,64,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,4,4,1966,3
629aca75-8b99-4176-ac54-9ae6b0c34dd1,72,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,FURNISHED,4,4,1980,3
17c6011b-e656-4b99-a38a-c198869acba8,41,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,6,6,2014,2
49fd2c3f-e258-4016-b5d3-d8d19cd87915,52,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,4,4,1984,2
26e95b8c-0532-4b22-9cc9-5a7f59c21120,48,64b99b16-d8db-403f-9076-7bff8e170bae,SEMI_DETACHED,UNFURNISHED,13,13,2020,2
05075e9d-cf2a-4cfe-b869-80c5d725124c,50,1b0b53a1-c35d-454c-8142-de60b5ab102a,NON_DETACHED,NULL,4,4,NULL,2
1be97e75-e09a-4ce0-aec3-afa3ae15f98f,49,64b99b16-d8db-403f-9076-7bff8e170bae,SEMI_DETACHED,FURNISHED,4,4,1961,2
025f0abd-6eba-4f44-8ee4-bc0eb7a0f711,46,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,5,5,2009,2
c7103091-d13c-4fb8-81dd-bbb4e670f57d,57,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,NULL,6,6,2021,2
29c4e2b1-8735-4993-b0f7-216a55793308,40,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,FURNISHED,8,8,1989,1
23360264-c0a3-4c12-9faf-06a5f1668652,68,f088baf3-92a6-47c4-8cce-157f059c65f6,DETACHED,NULL,4,4,1983,3
949179d9-5939-405b-9105-e0589ec65a5d,50,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,UNFURNISHED,4,4,1967,2
8429df8d-809c-4abc-a632-d4f8ad855f3c,60,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,NULL,4,4,1963,3
d12ab009-19f8-4642-9e99-b40ac2d3e902,82,a7108046-be26-4f00-bad8-e193580853a7,DETACHED,FURNISHED,9,9,1990,3
7515084e-ec70-489f-95d8-b432dbf29cf9,52.37,b2289cba-2303-49c4-be84-49b0d112efb3,DETACHED,NULL,4,4,1971,3
00f507cf-b498-42f1-854c-dd5f4dc13020,96,b2289cba-2303-49c4-be84-49b0d112efb3,SEMI_DETACHED,FURNISHED,10,10,1978,4
de0b2a53-2ce3-4006-b0a3-dde7454dfec6,123,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,12,12,2020,3
7dff9289-7468-44ce-8852-86efcd144769,53,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,6,6,2019,2
d3c1d918-dd4c-46d3-8eab-a710618028ec,30,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,3,3,1977,1
90129d70-08d8-4fcc-a3b1-519a08d60067,43,04fcf964-9c4f-469c-9ce9-dee457fa9434,SEMI_DETACHED,UNFURNISHED,3,3,2020,2
caaddcbb-36da-4200-8986-94aed1e73445,56,9cae82c5-068f-4f2b-a1a5-d5d5558d5be0,SEMI_DETACHED,UNFURNISHED,8,8,1977,2
75de98ce-f476-41d4-b631-848fa80ac897,24,b1af0bb2-7e73-424c-b317-12b2ef0923a2,SEMI_DETACHED,FURNISHED,4,4,1978,1
9c4ac0dd-cf59-49a3-8c61-f039fedc3aa7,60,b2289cba-2303-49c4-be84-49b0d112efb3,DETACHED,FURNISHED,4,4,1979,2
a88190b5-74b9-44a2-aa52-8c65e76979b0,53,3875bcd7-3eb6-4dae-9483-122bc88bef1b,SEMI_DETACHED,UNFURNISHED,2,2,2020,2
ff78d5f6-8f6f-4a41-9ec5-fc6e1352a34a,77,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,FURNISHED,8,8,1979,3
7e67859b-3492-4dd0-8f92-8cadb8664493,83,4a593e0e-d7d6-4f20-a1aa-8187a5d73cb5,DETACHED,UNFURNISHED,6,6,2018,3
7a3197ce-9abd-49c2-ae4e-ec6800a4277f,30,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,NON_DETACHED,FURNISHED,1,1,1975,2
6fe15101-957c-4464-9e0d-30094a5382d9,70,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,FURNISHED,10,10,1980,3
02024630-1c45-4eb5-b202-8192173fa9cb,73,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,NULL,4,4,2020,3
2b404357-3e50-4d67-9f58-304e00b69496,63,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,4,4,1984,2
94b5677f-2afa-4653-af0e-bd361fe69bca,63.41,b49b52b2-e544-4678-a29d-34bc5e5eed75,DETACHED,FURNISHED,4,4,1982,3
13658b9c-38ee-497f-bdfe-1de8978c93ac,56,b1af0bb2-7e73-424c-b317-12b2ef0923a2,SEMI_DETACHED,UNFURNISHED,3,3,2019,2
a7f56ca5-1874-422a-92d8-74a5df58d7c5,63,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,3,3,2019,3
b4fcfe94-c216-4544-98af-0daf16b5c2ab,64,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,NULL,5,5,2021,3
d79a0c66-6668-4135-bdc9-b4922e99ec99,90,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,NULL,1,1,2008,3
0a82d3df-a732-4d45-b6d4-824f4b7275b6,47,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,FURNISHED,4,4,1982,1
731c014a-963b-4758-a8c7-49ce2208dafd,28,cfae3aa6-113d-4ace-87ff-6222850f8399,DETACHED,FURNISHED,4,4,2016,1
24d4b3d2-cb74-4de0-88fc-da8fec7d366f,80,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,FURNISHED,4,4,1980,4
22875802-a7a9-4302-9512-f788c70156d2,82,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,FURNISHED,10,10,1989,3
40a61df0-8ecd-469c-a793-d811cc0f7ced,57,b2289cba-2303-49c4-be84-49b0d112efb3,HOUSE,FURNISHED,5,5,2008,3
69c36d89-e292-435b-9de9-3ae29c10dc5a,55,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,FURNISHED,4,4,1980,2
2a18f767-cd04-4e79-84e2-3d07f013825a,80,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2021,3
efec9557-45d0-4de5-ac62-e1370602ef22,92,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,UNFURNISHED,4,4,1986,4
1b23e8bc-030c-45fd-be86-e55ac9cb80d8,42,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,NULL,4,4,1978,2
851d95c8-78e0-43f0-9a45-beafb9c6bb97,80,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,4,4,1982,4
60d1a2c3-f085-4600-ae53-28dc82a59571,56,0e5b33ab-d6d0-4f33-931f-38785fe3c392,DETACHED,FURNISHED,3,3,2019,2
b66ff613-2338-42c7-bbf3-1100071931d7,45,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,4,4,2014,2
1e5d4dad-5854-4322-8750-69a21bfbafcc,46,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,2,2,2020,2
f6bfa18b-817b-4132-a531-373caf084033,40,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,FURNISHED,NULL,NULL,1970,2
226d70b9-8023-441e-b158-c545768fd4bd,55,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,4,4,2015,2
783f2f98-8c37-4d97-bc59-c4f2e9e0470b,36,04fcf964-9c4f-469c-9ce9-dee457fa9434,SEMI_DETACHED,UNFURNISHED,6,6,2020,1
81707c61-d817-4210-b535-71a13f9290d2,46,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,NULL,4,4,NULL,2
6d037f73-5c55-46a2-a39a-3c4dcd5cb177,47,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,NULL,4,4,1985,2
ebe735dd-68e8-42bc-8124-2e1a1b835b46,85,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,FURNISHED,9,9,1988,3
15348cea-2cb0-4f67-ac5a-52d74a9694df,65,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,10,10,2021,2
2ee2e956-7277-4a31-86be-c91ad563ea47,34,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,10,10,2019,1
0482c616-d977-40d7-bbfe-b8c9424e24ad,40,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,FURNISHED,5,5,2020,2
a882051a-581b-4e74-9bb9-c5f80d3d1864,88,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,NULL,NULL,1941,4
227d161a-a4d1-43c3-bfd3-954618042e08,66.85,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,3,3,2020,3
307d35e4-a77e-4c52-b783-8a801e100311,33,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,NULL,3,3,2020,1
97b88d84-5021-454d-8ec7-409a2d780334,70,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,NULL,4,4,1980,3
5384aed4-0773-4a23-88cb-6c11e12a8667,77,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,4,4,1990,3
e7a9dd05-1ed0-4e61-8b16-4b791f0df45f,56,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,NULL,4,4,1964,2
0e3808eb-e4ab-4bfd-8ca9-e60f9b79932e,62,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,FURNISHED,4,4,1979,3
fe66b51d-d9be-434c-b441-749e8e502492,93.95,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,3,3,2020,3
fbf8a105-51e8-4719-b217-37dcf36733e0,63.5,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,12,12,2020,3
733b358c-81e4-4646-a716-171f5b5f77d1,32,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,9,9,1970,1
ad7c1c3a-606d-4bfa-a310-7f52b20a20dd,50,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,NULL,4,4,1970,2
046551bf-3e32-4ada-a680-bd71ad402578,70,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,NULL,9,9,1980,3
bbf90148-4a5f-49fc-a2ed-40e72ebdd935,107,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,12,12,2020,3
a20aaa9c-cc2a-4b62-bb0d-3854be9f7720,50,cfae3aa6-113d-4ace-87ff-6222850f8399,DETACHED,UNFURNISHED,5,5,1980,2
5fd91a8d-beff-407d-8b58-48ff7759e69b,70,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,FURNISHED,4,4,1989,3
825731bc-06a1-4392-8d25-2310a5872e9f,92,b49b52b2-e544-4678-a29d-34bc5e5eed75,DETACHED,NULL,10,10,1978,4
f53601fe-e3cb-4f4d-b494-c43b3057c48d,56,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,NULL,4,4,1984,3
d97facda-b4fc-4b5a-88d3-00c26e02f788,65.2,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,UNFURNISHED,3,3,2021,3
bca735d9-4b96-4bf6-803e-0b13d2d4b1db,40,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,FURNISHED,8,8,1989,2
3477ff34-5221-4556-aa5a-bc9a3d28a79b,78,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,FURNISHED,NULL,NULL,1980,3
206c1e3b-be36-493e-b4a2-4ce507d6b8ab,76.14,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,FURNISHED,8,8,1985,3
a038a69c-7175-4041-b4d1-c5fbf039274f,53,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,UNFURNISHED,7,7,2020,2
3a778558-711e-4545-949f-ba5e478ab40a,120,f088baf3-92a6-47c4-8cce-157f059c65f6,DETACHED,FURNISHED,5,5,1986,5
ba74eae7-bcde-442c-a237-3cbe9cbef431,28,1e0aab60-b7ef-429d-b553-461311ee40a1,HOUSE,NULL,4,4,1980,1
b439f953-dff1-4d89-9ea1-6e362ff1bcea,67,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,FURNISHED,5,5,2020,3
b602e0d2-9b21-4f94-9943-a6f1facbc7e6,53,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,FURNISHED,4,4,1980,2
6f9e2a8e-79ea-4bda-8203-cb7f5eca8ffb,43,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,SEMI_DETACHED,FURNISHED,4,4,1989,2
b7e70062-b114-403a-85b6-f2adf00d354e,73,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,NULL,8,8,1984,3
0ca799f5-2baa-46cb-8134-7955e536f27f,59,76059759-69b8-4d48-b106-f4987f517bb0,DETACHED,FURNISHED,3,3,2016,2
4e53ef13-ee97-419e-be5c-c401ff68256e,42,b49b52b2-e544-4678-a29d-34bc5e5eed75,HOUSE,NULL,4,4,1974,2
f95dccfc-f3bc-40ac-9855-55d00f8689d7,60.5,1e0aab60-b7ef-429d-b553-461311ee40a1,DETACHED,NULL,15,15,2020,2
2ff730fc-adf7-47e9-85cf-65fa30fddfca,43,9cae82c5-068f-4f2b-a1a5-d5d5558d5be0,DETACHED,FURNISHED,8,8,1977,1
b361cc7a-d2a8-4440-bfab-87a0b7059ba3,80,dbff0936-5510-4515-a529-d95c3db032f8,SEMI_DETACHED,UNFURNISHED,1,1,2011,3
975fe883-64c6-45a8-b3e0-57a963e17124,50,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,FURNISHED,11,11,2019,2
cb0337dd-e0d4-4461-826c-186a02557351,90,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,2,2,2008,3
8156b53b-3ed9-4c2a-8711-7f4f10357367,36,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,UNFURNISHED,2,2,2020,1
0fa42c46-3dcf-47d8-9974-dd16d39da047,52,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,FURNISHED,4,4,1983,2
b0a937f1-f5da-4e34-80ff-35ba874d6308,69,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,4,4,2018,2
b9c25d59-ddc2-4ea9-932d-299c60e0d0d7,62,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,SEMI_DETACHED,NULL,11,11,1992,2
ea7a0327-35af-444e-acd9-a733b42c1b10,38,0e5b33ab-d6d0-4f33-931f-38785fe3c392,DETACHED,FURNISHED,5,5,2017,1
5d21ab06-4fab-499d-8fc5-b70408167775,64,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2019,2
677047c7-142f-4b5e-97d1-28d4d66216a7,83,c22c0d6c-4236-4f25-9848-bc2bee1b6ddd,DETACHED,FURNISHED,4,4,1985,4
f2bce52a-0649-41bc-8fc7-852b79be20b8,46,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,NULL,4,4,1980,2
99c78553-73c2-4af4-a274-98499fe8d545,43,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,SEMI_DETACHED,FURNISHED,8,8,NULL,2
8d029f1e-845d-4314-8479-65be7f8bbca9,65,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,6,6,2017,3
42bc861b-cd76-4d7b-bd94-ec808a2ff311,62,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,FURNISHED,4,4,2017,2
1f561b90-3823-479c-b15e-d9912f094b10,62,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,FURNISHED,4,4,1984,2
249e6127-c7cf-4eca-ad13-86936f5ba5f8,48,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,10,10,2020,2
951d3ac9-ebba-4a1f-b4e4-678a9546ed3e,72.5,c22c0d6c-4236-4f25-9848-bc2bee1b6ddd,SEMI_DETACHED,NULL,6,6,2019,3
28ff9438-269e-41a8-91d7-70887f175f56,70,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,8,8,2012,3
c2c39371-6fc2-4b03-948f-222e0e3010c7,72,6104bcf8-4897-422f-a28e-3883fa990a17,DETACHED,FURNISHED,8,8,1977,3
824e3f10-2195-476a-855e-6a09216ff921,70,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,8,8,1984,3
17c79668-1989-47b0-8e9c-53ceda249c89,101,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,8,8,1987,4
2bf56c87-95a5-445c-99be-8ecdedfcae86,46,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,NULL,11,11,2019,2
26846abb-5f29-433a-8fed-bbe47cdc2f64,54,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,FURNISHED,4,4,1963,2
eb5e2eb5-eb13-422b-ac6c-2e33e9429c22,60,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,3,3,2019,2
e4c08204-0614-4dc0-913b-3b1afd95afc8,43,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,NULL,8,8,1983,2
94be478c-7017-44bb-9ea5-06fc5a7c85d3,69,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,3,3,2020,3
f4e99892-ea22-4afc-8307-92b6a9565465,35,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,FURNISHED,4,4,2016,2
2fa3a926-413c-4569-84d6-80844da5d736,68,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,FURNISHED,10,10,1983,3
e09e74a5-92f5-4c0b-a820-113bfa4b6ee4,51,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,NULL,3,3,2021,2
83ffea7f-32e8-4c72-a9cf-90c8f5a250a5,34,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,NULL,NULL,1982,1
a986354d-c69b-4c1f-864e-d6e4e4d08295,48,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,UNFURNISHED,11,11,2010,2
ab179e58-a127-49ce-9e39-737427c45eb6,47,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,FURNISHED,NULL,NULL,2018,2
9e481b31-bc47-4957-9e12-a21b4e30f9bd,51,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,10,10,2020,2
865825a1-cc22-4eb2-b0a1-f1fd12ebba3d,46,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,FURNISHED,4,4,1977,2
9b3c54e3-1885-4cea-99de-7bcebaa5a7e8,72,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,NULL,4,4,2020,3
45b145c5-f368-4a7f-9ef2-f4360e33b601,52,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,SEMI_DETACHED,NULL,4,4,NULL,3
a18c029a-8226-46cb-8bf5-03c20fda287f,70,443d390f-1703-4bfe-b687-c14d3af17c9c,DETACHED,FURNISHED,2,2,2020,3
94a16f4c-649a-4324-800e-f6176b459fae,50,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,NULL,NULL,NULL,1970,2
b6b83e43-15a0-48d6-9ddc-072cf9380660,41,1e0aab60-b7ef-429d-b553-461311ee40a1,DETACHED,UNFURNISHED,15,15,2020,1
de3677b0-7c44-466d-a722-ae0fca487421,95,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,FURNISHED,4,4,1970,4
bce30cab-d7de-4b85-ae0e-4fdc6ee0d0fe,44,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,NULL,4,4,1979,2
73c980cf-dea0-4f6e-9499-5302a5edb10b,48,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,NULL,NULL,2020,2
4755ab34-9919-4d93-922b-1842523cba58,73,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,FURNISHED,8,8,1979,3
74bf4176-f39d-427a-89f1-d06f061fad45,64,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,NULL,4,4,1980,3
9721c82c-fd0a-40da-8043-c8b3221acb58,50,64b99b16-d8db-403f-9076-7bff8e170bae,DETACHED,NULL,4,4,1974,2
5ca1e6f4-807c-4cdb-b6c9-f35d044a9be6,75,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,8,8,1977,3
930aa94f-2720-45ca-95b6-2bbaf20df07f,70,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,NULL,1,1,2010,3
420b6f54-0e72-4a2c-8064-528411e50ec9,39.53,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,UNFURNISHED,4,4,2021,2
24793474-f53c-4642-9dc3-6b000a8f8926,63,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,NULL,3,3,2020,2
d694c1b5-6471-45d0-a6dc-29ed5f160a17,65,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,NULL,4,4,1964,3
2364d354-d52c-4355-92ea-eacf22c79c3f,67.31,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,8,8,2021,2
7013f8ef-eb79-4755-8d7f-8425b4ed8039,65,6700a669-98fa-41cb-8ff3-685b68e199ee,DETACHED,FURNISHED,3,3,2016,3
7c3d0e8f-e4a0-4104-b86d-7c3b55ad1920,40,b49b52b2-e544-4678-a29d-34bc5e5eed75,DETACHED,FURNISHED,10,10,1975,2
f6ed7da1-f032-4923-8227-c3434c7d1acb,46,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,3,3,2020,2
4ac5829b-d50f-4e52-96eb-d520c71bf13a,60,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,UNFURNISHED,5,5,2020,2
733f2d3d-9ac5-4ee4-b0d8-a702de894655,76,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,3,3,2020,3
09a11bca-b86b-4dce-ba81-9a798ce09449,50,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,4,4,2015,2
67164e1b-615b-4cd0-a2d4-eb144ac5c313,54,b2289cba-2303-49c4-be84-49b0d112efb3,DETACHED,NULL,4,4,1981,2
8a165703-4469-4793-ad5e-5e53976d78c8,52,a050dc4b-3783-40d4-9458-50644f3de831,SEMI_DETACHED,UNFURNISHED,4,4,2020,2
